date,customer_id,product_id,category_product,amount,discount
44040,2339,10042,CAT7,167,11
44040,2339,10042,CAT7,767,44
44040,2339,10043,CAT7,387,29
44040,2339,10043,CAT7,162,20
44040,2339,10044,CAT7,476,0
44040,2339,10044,CAT7,370,46
44040,2339,10032,CAT7,287,15
44040,2339,10032,CAT7,182,22
44040,2339,10033,CAT7,979,21
44040,2339,10033,CAT7,611,0
44040,1579,10091,CAT9,957,119
44040,1579,10139,CAT9,181,22
44040,3377,10164,CAT1,854,82
44040,3377,10308,CAT1,544,52
44040,4568,10074,CAT5,376,8
44040,4568,10074,CAT5,117,1
44040,4568,10076,CAT3,245,21
44040,468,10094,CAT3,908,41
44040,468,10059,CAT3,824,14
44040,468,10089,CAT3,222,0
44040,468,10141,CAT1,880,26
44040,468,10000,CAT1,275,0
44040,1786,10094,CAT3,52,1
44040,1786,10059,CAT3,504,17
44040,2235,10058,CAT3,914,85
44040,2235,10059,CAT3,314,31
44040,2235,10049,CAT3,953,78
44040,2235,10090,CAT3,272,32
44040,2235,10091,CAT9,310,5
44040,2235,10125,CAT1,760,29
44040,2235,10126,CAT1,794,0
44040,2235,10119,CAT1,520,21
44040,2235,10369,CAT8,865,28
44040,2235,10155,CAT9,456,29
44040,3910,10039,CAT7,570,64
44040,3910,10039,CAT7,436,4
44040,3910,10040,CAT7,147,9
44040,3910,10040,CAT7,636,0
44040,3910,10041,CAT7,968,10
44040,3910,10041,CAT7,366,11
44040,3910,10032,CAT7,647,57
44040,3910,10032,CAT7,28,3
44040,3910,10033,CAT7,560,35
44040,3910,10033,CAT7,551,56
44040,626,10001,CAT8,420,1
44040,626,10002,CAT8,975,95
44040,626,10003,CAT8,197,15
44040,626,10004,CAT8,818,13
44040,626,10022,CAT8,761,10
44040,626,10015,CAT8,890,52
44040,626,10017,CAT8,833,5
44040,626,10266,CAT8,830,46
44040,626,10266,CAT8,289,26
44040,626,10019,CAT8,104,11
44040,626,10019,CAT8,910,106
44040,626,10031,CAT8,296,30
44040,1715,10065,CAT3,294,19
44040,2932,10091,CAT9,834,77
44040,2932,10077,CAT9,910,96
44040,2647,10073,CAT1,827,43
44040,1950,10093,CAT9,367,0
44040,2536,10074,CAT5,222,11
44040,2536,10074,CAT5,961,26
44040,2536,10267,CAT9,492,0
44040,2536,10141,CAT1,375,36
44040,2536,10153,CAT1,970,65
44040,2536,10153,CAT1,539,19
44040,560,10059,CAT3,273,25
44040,560,10049,CAT3,58,0
44040,560,10090,CAT3,335,27
44040,560,10091,CAT9,974,73
44040,560,10068,CAT4,259,18
44040,560,10069,CAT4,171,4
44040,560,10070,CAT4,847,30
44040,560,10030,CAT1,702,80
44040,560,10050,CAT1,124,0
44040,560,10081,CAT1,132,0
44040,1950,10093,CAT9,862,89
44040,3730,10024,CAT1,258,24
44040,1950,10093,CAT9,446,14
44040,4016,10001,CAT8,717,11
44040,4016,10002,CAT8,50,0
44040,4016,10003,CAT8,843,71
44040,4016,10004,CAT8,805,73
44040,4016,10022,CAT8,400,8
44040,4016,10091,CAT9,240,6
44040,4016,10069,CAT4,264,31
44040,581,10091,CAT9,29,3
44040,581,10070,CAT4,969,0
44040,4977,10187,CAT1,389,45
44040,2872,10201,CAT5,52,1
44040,2872,10059,CAT3,167,4
44040,1271,10064,CAT7,291,34
44040,1271,10051,CAT3,712,22
44040,1271,10059,CAT3,653,72
44040,1271,10089,CAT3,767,47
44040,1271,10067,CAT4,198,22
44040,1271,10068,CAT4,977,103
44040,1271,10070,CAT4,227,0
44040,1271,10018,CAT8,67,4
44040,1271,10018,CAT8,965,63
44040,1271,10266,CAT8,322,0
44040,1271,10266,CAT8,742,53
44040,1271,10019,CAT8,23,0
44040,1271,10019,CAT8,774,31
44040,1271,10020,CAT8,652,1
44040,1271,10020,CAT8,596,60
44040,1271,10021,CAT8,445,52
44040,1271,10021,CAT8,499,35
44040,1271,10072,CAT1,112,0
44040,465,10017,CAT8,540,0
44040,465,10068,CAT4,208,17
44040,465,10070,CAT4,44,0
44040,465,10109,CAT1,661,43
44040,2575,10012,CAT8,634,15
44040,2575,10012,CAT8,479,0
44040,2575,10013,CAT8,164,18
44040,2575,10013,CAT8,848,106
44040,2211,10188,CAT1,694,34
44040,3327,10188,CAT1,97,0
44040,3327,10024,CAT1,89,0
44040,3327,10163,CAT1,620,41
44040,3327,10025,CAT1,512,6
44040,3327,10037,CAT7,506,38
44040,3327,10037,CAT7,48,0
44040,3327,10038,CAT7,383,43
44040,3327,10038,CAT7,74,0
44040,3327,10039,CAT7,985,112
44040,3327,10039,CAT7,317,0
44040,3327,10088,CAT7,608,65
44040,3327,10088,CAT7,423,20
44040,3327,10042,CAT7,233,0
44040,3327,10042,CAT7,550,68
44040,3327,10043,CAT7,755,39
44040,3327,10043,CAT7,314,3
44040,3327,10044,CAT7,371,14
44040,3327,10044,CAT7,704,24
44040,2673,10156,CAT7,505,20
44040,2673,10157,CAT7,792,1
44040,2673,10079,CAT7,420,42
44040,2673,10159,CAT7,979,107
44040,2673,10074,CAT5,999,38
44040,2673,10074,CAT5,666,25
44040,2673,10094,CAT3,497,0
44040,2673,10193,CAT3,518,25
44040,2673,10046,CAT4,527,11
44040,2673,10029,CAT4,535,10
44040,2673,10220,CAT1,834,101
44040,2673,10080,CAT1,182,9
44040,2673,10310,CAT1,625,78
44040,2673,10311,CAT1,864,54
44040,2673,10081,CAT1,784,71
44040,2673,10173,CAT1,612,0
44040,2673,10170,CAT1,287,29
44040,2673,10126,CAT1,694,69
44040,2673,10222,CAT1,881,105
44040,2673,10000,CAT1,879,69
44040,2673,10251,CAT1,663,20
44040,2673,10228,CAT1,444,0
44040,2673,10119,CAT1,401,0
44040,2673,10248,CAT8,478,22
44040,2673,10249,CAT8,843,98
44040,1184,10213,CAT9,849,37
44040,1184,10139,CAT9,636,57
44040,541,10093,CAT9,166,6
44040,1164,10077,CAT9,528,62
44040,1132,10064,CAT7,944,32
44040,1132,10078,CAT7,287,0
44040,2425,10199,CAT3,520,6
44040,2425,10087,CAT3,47,2
44040,2425,10274,CAT3,559,57
44040,2425,10127,CAT1,643,78
44040,2425,10128,CAT1,972,74
44040,2425,10287,CAT1,390,0
44040,2425,10299,CAT1,725,83
44040,3055,10164,CAT1,637,2
44040,2992,10045,CAT7,785,7
44040,2992,10045,CAT7,321,0
44040,4801,10051,CAT3,815,0
44040,4801,10093,CAT9,321,23
44040,4801,10139,CAT9,76,0
44040,1822,10151,CAT1,472,52
44040,1822,10141,CAT1,348,17
44040,1822,10229,CAT1,79,8
44040,4564,10035,CAT3,812,54
44040,3630,10111,CAT2,688,57
44040,3630,10111,CAT2,371,26
44040,3630,10123,CAT2,375,0
44040,3630,10123,CAT2,894,39
44040,3630,10192,CAT2,183,12
44040,3630,10192,CAT2,316,33
44040,3630,10124,CAT2,260,29
44040,3630,10124,CAT2,764,0
44040,3630,10076,CAT3,150,0
44040,3630,10059,CAT3,222,10
44040,3630,10091,CAT9,336,0
44040,3630,10070,CAT4,846,101
44040,3519,10308,CAT1,528,11
44040,1699,10051,CAT3,219,8
44040,1699,10090,CAT3,539,50
44040,1699,10068,CAT4,582,10
44040,1699,10069,CAT4,800,8
44040,1699,10138,CAT1,156,12
44040,2647,10059,CAT3,982,94
44040,2647,10091,CAT9,602,69
44040,2647,10070,CAT4,523,12
44040,466,10093,CAT9,459,55
44040,1132,10074,CAT5,675,76
44040,1132,10074,CAT5,301,13
44040,1132,10093,CAT9,404,50
44040,3035,10025,CAT1,152,12
44040,2787,10188,CAT1,77,2
44040,2787,10025,CAT1,252,0
44040,2787,10135,CAT1,712,3
44040,2787,10308,CAT1,692,19
44040,2787,10284,CAT1,948,1
44040,2787,10284,CAT1,284,35
44040,4701,10292,CAT1,74,9
44040,4701,10051,CAT3,683,49
44040,4701,10058,CAT3,120,0
44040,4701,10070,CAT4,30,3
44040,265,10001,CAT8,124,0
44040,265,10012,CAT8,486,0
44040,265,10012,CAT8,606,47
44040,265,10126,CAT1,245,5
44040,265,10000,CAT1,865,89
44040,631,10007,CAT2,826,26
44040,631,10007,CAT2,196,0
44040,631,10064,CAT7,186,0
44040,631,10078,CAT7,201,0
44040,631,10012,CAT8,356,0
44040,631,10012,CAT8,980,66
44040,631,10013,CAT8,471,22
44040,631,10013,CAT8,769,68
44040,631,10051,CAT3,548,9
44040,631,10075,CAT3,785,93
44040,631,10091,CAT9,400,0
44040,631,10068,CAT4,28,0
44040,631,10034,CAT1,26,0
44040,1326,10095,CAT2,724,19
44040,1326,10095,CAT2,292,0
44040,1326,10111,CAT2,738,9
44040,1326,10111,CAT2,911,65
44040,1326,10005,CAT2,131,0
44040,1326,10005,CAT2,150,0
44040,1326,10006,CAT2,536,36
44040,1326,10006,CAT2,882,101
44040,1326,10007,CAT2,480,41
44040,1326,10007,CAT2,384,42
44040,1326,10008,CAT2,228,9
44040,1326,10008,CAT2,278,4
44040,1326,10090,CAT3,53,0
44040,1326,10068,CAT4,889,105
44040,2303,10093,CAT9,963,39
44040,2303,10077,CAT9,467,23
44040,3519,10064,CAT7,909,30
44040,3519,10029,CAT4,489,24
44040,3519,10050,CAT1,250,0
44040,3519,10125,CAT1,560,29
44040,3519,10149,CAT1,12,0
44040,3519,10150,CAT1,50,0
44040,3519,10000,CAT1,702,67
44040,648,10001,CAT8,833,70
44040,648,10002,CAT8,566,20
44040,648,10064,CAT7,910,35
44040,648,10078,CAT7,434,15
44040,648,10011,CAT8,598,63
44040,648,10011,CAT8,841,63
44040,648,10012,CAT8,668,58
44040,648,10012,CAT8,114,0
44040,648,10013,CAT8,294,0
44040,648,10013,CAT8,199,8
44040,648,10015,CAT8,120,0
44040,648,10017,CAT8,361,19
44040,648,10076,CAT3,671,21
44040,648,10090,CAT3,596,66
44040,648,10091,CAT9,669,2
44040,648,10070,CAT4,688,4
44040,648,10126,CAT1,84,3
44040,648,10034,CAT1,122,0
44040,2880,10141,CAT1,198,0
44040,2880,10153,CAT1,449,18
44040,2880,10153,CAT1,43,1
44040,2880,10034,CAT1,667,68
44040,2880,10052,CAT1,451,0
44040,1786,10058,CAT3,372,28
44040,1950,10093,CAT9,998,122
44040,1950,10093,CAT9,281,0
44040,4290,10058,CAT3,985,1
44040,4290,10091,CAT9,101,0
44040,4290,10070,CAT4,409,21
44040,563,10005,CAT2,161,13
44040,563,10005,CAT2,929,116
44040,563,10100,CAT2,976,106
44040,563,10100,CAT2,996,21
44040,563,10210,CAT2,593,60
44040,563,10210,CAT2,18,0
44040,563,10101,CAT2,26,0
44040,563,10101,CAT2,175,0
44040,563,10103,CAT2,774,67
44040,563,10103,CAT2,60,6
44040,563,10105,CAT2,248,13
44040,563,10105,CAT2,203,11
44040,563,10172,CAT7,792,21
44040,563,10189,CAT7,470,19
44040,563,10309,CAT1,605,14
44040,563,10309,CAT1,606,34
44040,563,10076,CAT3,682,36
44040,563,10058,CAT3,693,57
44040,563,10091,CAT9,149,8
44040,563,10069,CAT4,560,0
44040,563,10310,CAT1,676,60
44040,563,10030,CAT1,827,15
44040,563,10050,CAT1,931,77
44040,563,10081,CAT1,572,15
44040,563,10109,CAT1,642,0
44040,563,10174,CAT1,524,6
44040,563,10118,CAT1,844,104
44040,563,10170,CAT1,767,89
44040,563,10141,CAT1,685,52
44040,563,10000,CAT1,631,40
44040,4314,10065,CAT3,729,33
44040,4314,10164,CAT1,234,25
44040,4314,10033,CAT7,110,3
44040,4314,10033,CAT7,397,46
44040,1004,10065,CAT3,279,0
44040,3210,10087,CAT3,428,5
44040,3210,10110,CAT3,803,85
44040,3210,10294,CAT1,904,7
44040,797,10059,CAT3,235,26
44040,797,10155,CAT9,558,7
44040,4260,10316,CAT1,277,15
44040,4260,10164,CAT1,395,19
44040,4260,10263,CAT1,323,38
44040,4491,10015,CAT8,538,62
44040,4491,10017,CAT8,849,76
44040,4491,10165,CAT9,655,1
44040,4491,10077,CAT9,369,38
44040,1158,10046,CAT4,779,0
44040,807,10100,CAT2,820,23
44040,807,10100,CAT2,915,37
44040,807,10203,CAT2,772,9
44040,807,10203,CAT2,306,23
44040,807,10101,CAT2,624,32
44040,807,10101,CAT2,248,0
44040,807,10102,CAT2,565,16
44040,807,10102,CAT2,812,27
44040,807,10103,CAT2,191,18
44040,807,10103,CAT2,514,0
44040,807,10177,CAT1,20,0
44040,807,10184,CAT1,312,27
44040,807,10076,CAT3,211,23
44040,807,10089,CAT3,64,0
44040,807,10090,CAT3,625,43
44040,807,10091,CAT9,288,27
44040,807,10067,CAT4,116,13
44040,807,10068,CAT4,339,0
44040,807,10109,CAT1,496,0
44040,4552,10001,CAT8,342,37
44040,4552,10002,CAT8,434,12
44040,4552,10003,CAT8,494,58
44040,4552,10004,CAT8,970,13
44040,4552,10058,CAT3,665,0
44040,4552,10153,CAT1,669,19
44040,4552,10153,CAT1,692,5
44040,4552,10034,CAT1,970,0
44040,1755,10128,CAT1,135,8
44040,1755,10287,CAT1,482,11
44040,1755,10325,CAT1,204,5
44040,1755,10325,CAT1,693,11
44040,1755,10038,CAT7,18,2
44040,1755,10038,CAT7,925,44
44040,1755,10040,CAT7,278,28
44040,1755,10040,CAT7,95,0
44040,1755,10041,CAT7,638,77
44040,1755,10041,CAT7,364,19
44040,1755,10042,CAT7,551,7
44040,1755,10042,CAT7,119,9
44040,1755,10043,CAT7,204,10
44040,1755,10043,CAT7,618,34
44040,1755,10044,CAT7,32,0
44040,1755,10044,CAT7,869,51
44040,1755,10032,CAT7,910,50
44040,1755,10032,CAT7,420,28
44040,1755,10033,CAT7,707,21
44040,1755,10033,CAT7,582,18
44040,2503,10064,CAT7,691,70
44040,2503,10012,CAT8,386,16
44040,2503,10012,CAT8,360,26
44040,2503,10015,CAT8,526,38
44040,4203,10064,CAT7,526,0
44040,4203,10051,CAT3,408,17
44040,4203,10075,CAT3,339,23
44040,4203,10058,CAT3,480,13
44040,4203,10059,CAT3,831,42
44040,4203,10049,CAT3,802,40
44040,4203,10090,CAT3,486,3
44040,4203,10067,CAT4,948,102
44040,4203,10068,CAT4,392,19
44040,4203,10070,CAT4,449,10
44040,4203,10220,CAT1,164,16
44040,4203,10080,CAT1,872,60
44040,4203,10030,CAT1,277,18
44040,3520,10029,CAT4,55,0
44040,4203,10081,CAT1,555,49
44040,4203,10152,CAT1,405,22
44040,4203,10138,CAT1,831,20
44040,4203,10073,CAT1,847,57
44040,4203,10228,CAT1,283,20
44040,4748,10209,CAT7,211,0
44040,1156,10025,CAT1,976,74
44040,3994,10089,CAT3,796,5
44040,3994,10090,CAT3,748,72
44040,1947,10051,CAT3,142,0
44040,1947,10051,CAT3,197,11
44040,3618,10135,CAT1,345,33
44040,1004,10316,CAT1,327,35
44040,1004,10087,CAT3,642,3
44040,445,10142,CAT3,110,5
44040,445,10344,CAT8,299,21
44040,445,10344,CAT8,832,64
44040,3380,10164,CAT1,910,0
44040,57,10015,CAT8,359,0
44040,57,10017,CAT8,255,18
44040,3520,10030,CAT1,136,0
44040,57,10094,CAT3,650,2
44040,57,10141,CAT1,797,11
44040,57,10153,CAT1,386,0
44040,57,10153,CAT1,818,51
44040,57,10034,CAT1,591,19
44040,3937,10013,CAT8,304,36
44040,3937,10013,CAT8,21,0
44040,3937,10016,CAT8,573,0
44040,3937,10076,CAT3,854,18
44040,2013,10201,CAT5,341,21
44040,2013,10062,CAT3,995,61
44040,1947,10120,CAT2,62,7
44040,1947,10120,CAT2,153,8
44040,1947,10147,CAT2,15,0
44040,1947,10147,CAT2,458,14
44040,1947,10121,CAT2,715,83
44040,1947,10121,CAT2,396,26
44040,1947,10122,CAT2,845,72
44040,1947,10122,CAT2,504,0
44040,1947,10123,CAT2,93,0
44040,1947,10123,CAT2,570,58
44040,1947,10192,CAT2,504,11
44040,1947,10192,CAT2,478,7
44040,1947,10124,CAT2,563,1
44040,1947,10124,CAT2,443,37
44040,1510,10136,CAT8,57,0
44040,1510,10136,CAT8,416,44
44040,1510,10207,CAT8,697,80
44040,1510,10207,CAT8,541,23
44040,1510,10089,CAT3,483,18
44040,3730,10025,CAT1,480,31
44040,4977,10308,CAT1,135,0
44040,4977,10259,CAT1,385,41
44040,4977,10331,CAT1,711,38
44040,4977,10284,CAT1,395,1
44040,4977,10284,CAT1,723,76
44040,4977,10226,CAT1,947,62
44040,2378,10216,CAT5,201,24
44040,1649,10029,CAT4,216,2
44040,161,10076,CAT3,286,11
44040,161,10090,CAT3,671,1
44040,161,10091,CAT9,80,6
44040,161,10070,CAT4,754,5
44040,863,10164,CAT1,228,10
44040,4861,10215,CAT5,220,0
44040,3374,10025,CAT1,837,96
44040,3374,10284,CAT1,707,29
44040,3374,10284,CAT1,20,0
44040,1569,10064,CAT7,58,0
44040,1569,10078,CAT7,231,5
44040,1569,10076,CAT3,445,36
44040,1569,10069,CAT4,860,44
44040,1569,10029,CAT4,219,11
44040,1569,10153,CAT1,322,17
44040,1569,10153,CAT1,384,39
44040,2736,10087,CAT3,135,0
44040,2736,10336,CAT1,603,27
44040,2736,10336,CAT1,379,12
44040,2736,10033,CAT7,988,8
44040,2736,10033,CAT7,555,31
44040,2736,10045,CAT7,825,77
44040,2736,10045,CAT7,945,14
44040,169,10141,CAT1,211,7
44040,578,10090,CAT3,335,28
44040,169,10064,CAT7,768,93
44040,169,10078,CAT7,425,9
44040,169,10074,CAT5,740,36
44040,169,10074,CAT5,122,4
44040,169,10059,CAT3,495,0
44040,169,10090,CAT3,586,30
44040,169,10091,CAT9,108,0
44040,169,10165,CAT9,930,75
44040,169,10069,CAT4,127,13
44040,169,10126,CAT1,15,0
44040,169,10034,CAT1,736,15
44040,169,10119,CAT1,631,62
44040,1950,10093,CAT9,246,14
44040,465,10217,CAT2,10,0
44040,465,10217,CAT2,29,0
44040,465,10051,CAT3,565,18
44040,465,10139,CAT9,454,41
44040,1823,10091,CAT9,26,0
44040,1823,10073,CAT1,680,48
44040,171,10284,CAT1,874,103
44040,171,10284,CAT1,555,29
44040,638,10046,CAT4,147,0
44040,3722,10116,CAT8,427,44
44040,1054,10001,CAT8,702,44
44040,1054,10002,CAT8,927,0
44040,1054,10003,CAT8,597,63
44040,1054,10004,CAT8,449,0
44040,1054,10022,CAT8,239,12
44040,1054,10086,CAT8,30,0
44040,1054,10086,CAT8,437,25
44040,1054,10010,CAT8,706,69
44040,1054,10010,CAT8,54,0
44040,1054,10011,CAT8,228,20
44040,1054,10011,CAT8,804,97
44040,1054,10053,CAT8,289,35
44040,1054,10053,CAT8,829,96
44040,1054,10012,CAT8,461,46
44040,1054,10012,CAT8,291,1
44040,2261,10045,CAT7,268,14
44040,2261,10045,CAT7,500,1
44040,1054,10013,CAT8,557,0
44040,1054,10013,CAT8,220,17
44040,1054,10054,CAT8,161,20
44040,1054,10054,CAT8,310,15
44040,1054,10055,CAT8,309,16
44040,1054,10055,CAT8,257,32
44040,63,10094,CAT3,262,0
44040,63,10046,CAT4,389,5
44040,570,10164,CAT1,323,0
44040,570,10059,CAT3,90,7
44040,3301,10110,CAT3,164,19
44040,1996,10169,CAT10,840,54
44040,1996,10268,CAT10,935,0
44040,1996,10244,CAT10,622,61
44040,1996,10025,CAT1,610,18
44040,1996,10164,CAT1,451,28
44040,1996,10032,CAT7,330,29
44040,1996,10032,CAT7,616,76
44040,1996,10033,CAT7,525,45
44040,1996,10033,CAT7,321,29
44040,4491,10001,CAT8,710,50
44040,4491,10003,CAT8,706,74
44040,4491,10004,CAT8,66,0
44040,4491,10067,CAT4,731,16
44040,4491,10070,CAT4,206,2
44040,4491,10280,CAT4,890,88
44040,4491,10126,CAT1,449,44
44040,4491,10034,CAT1,238,18
44040,4491,10052,CAT1,794,55
44040,4491,10116,CAT8,939,105
44040,4491,10344,CAT8,841,102
44040,4491,10344,CAT8,343,15
44040,4491,10145,CAT8,367,39
44040,4491,10145,CAT8,352,1
44040,4491,10146,CAT8,464,0
44040,4491,10146,CAT8,814,77
44040,4259,10001,CAT8,699,48
44040,4259,10002,CAT8,485,10
44040,4259,10003,CAT8,751,7
44040,4259,10004,CAT8,347,2
44040,4259,10095,CAT2,27,0
44040,4259,10095,CAT2,790,89
44040,4259,10111,CAT2,215,5
44040,4259,10111,CAT2,148,0
44040,4259,10005,CAT2,762,92
44040,4259,10005,CAT2,633,17
44040,4259,10007,CAT2,939,63
44040,4259,10007,CAT2,521,0
44040,4259,10009,CAT2,215,0
44040,4259,10009,CAT2,548,23
44040,4259,10210,CAT2,90,1
44040,4259,10210,CAT2,544,63
44040,4259,10101,CAT2,796,98
44040,4259,10101,CAT2,196,18
44040,4259,10114,CAT2,810,12
44040,4259,10114,CAT2,887,65
44040,4259,10120,CAT2,132,0
44040,4259,10120,CAT2,647,53
44040,4259,10147,CAT2,795,65
44040,4259,10147,CAT2,428,50
44040,4259,10121,CAT2,883,0
44040,4259,10121,CAT2,30,0
44040,4259,10122,CAT2,582,22
44040,4259,10122,CAT2,652,69
44040,4259,10123,CAT2,634,0
44040,4259,10123,CAT2,59,0
44040,4259,10192,CAT2,452,26
44040,4259,10192,CAT2,769,17
44040,4259,10124,CAT2,73,0
44040,4259,10124,CAT2,192,0
44040,1541,10025,CAT1,291,5
44040,1541,10164,CAT1,876,82
44040,1541,10135,CAT1,192,10
44040,986,10051,CAT3,421,5
44040,986,10090,CAT3,770,27
44040,986,10093,CAT9,485,11
44040,986,10091,CAT9,528,33
44040,3379,10164,CAT1,881,88
44040,3379,10308,CAT1,925,21
44040,3379,10331,CAT1,343,35
44040,3379,10284,CAT1,242,24
44040,3379,10284,CAT1,664,70
44040,3379,10226,CAT1,11,0
44040,3379,10263,CAT1,711,58
44040,3379,10299,CAT1,900,96
44040,3247,10298,CAT1,939,114
44040,3247,10325,CAT1,720,72
44040,3247,10325,CAT1,250,0
44040,2874,10064,CAT7,867,14
44040,2874,10078,CAT7,339,39
44040,2874,10090,CAT3,533,24
44040,2874,10091,CAT9,249,7
44040,2874,10070,CAT4,744,39
44040,3520,10075,CAT3,587,57
44040,3520,10094,CAT3,335,8
44040,3520,10049,CAT3,123,15
44040,3520,10090,CAT3,700,31
44040,3520,10034,CAT1,361,12
44040,3520,10052,CAT1,405,8
44040,3100,10142,CAT3,943,33
44040,3100,10087,CAT3,355,0
44040,1143,10091,CAT9,620,51
44040,1143,10165,CAT9,832,25
44040,1452,10153,CAT1,922,52
44040,1452,10153,CAT1,242,9
44040,1571,10100,CAT2,458,21
44040,1571,10100,CAT2,759,27
44040,1571,10203,CAT2,542,36
44040,1571,10203,CAT2,143,13
44040,1571,10210,CAT2,832,27
44040,1571,10210,CAT2,95,0
44040,1571,10101,CAT2,526,5
44040,1571,10101,CAT2,56,0
44040,1571,10102,CAT2,283,12
44040,1571,10102,CAT2,983,120
44040,1571,10103,CAT2,316,0
44040,1571,10103,CAT2,439,0
44040,1571,10131,CAT2,767,27
44040,1571,10131,CAT2,579,57
44040,1571,10105,CAT2,180,10
44040,1571,10105,CAT2,998,27
44040,1571,10068,CAT4,313,0
44040,1571,10069,CAT4,323,14
44040,1571,10050,CAT1,460,36
44040,1571,10125,CAT1,55,1
44040,1571,10180,CAT1,541,57
44040,1571,10034,CAT1,831,6
44040,3763,10202,CAT1,323,15
44040,3763,10142,CAT3,173,5
44040,3763,10199,CAT3,559,40
44040,794,10093,CAT9,684,36
44040,2345,10001,CAT8,855,10
44040,2345,10002,CAT8,978,0
44040,2345,10199,CAT3,276,11
44040,2345,10182,CAT1,221,14
44040,2345,10183,CAT1,86,0
44040,2345,10177,CAT1,399,37
44040,2345,10184,CAT1,22,0
44040,2345,10185,CAT1,989,59
44040,2345,10185,CAT1,548,29
44040,2345,10282,CAT1,967,106
44040,2345,10282,CAT1,74,0
44040,2345,10186,CAT1,564,54
44040,2345,10186,CAT1,66,6
44040,2345,10066,CAT1,969,75
44040,2345,10066,CAT1,635,79
44040,2345,10309,CAT1,554,2
44040,2345,10309,CAT1,139,0
44040,2345,10072,CAT1,932,36
44040,2345,10034,CAT1,641,58
44040,2345,10344,CAT8,409,48
44040,2345,10344,CAT8,693,40
44040,2345,10205,CAT8,379,0
44040,2345,10205,CAT8,494,19
44040,4089,10005,CAT2,926,112
44040,4089,10005,CAT2,27,0
44040,4089,10007,CAT2,316,10
44040,4089,10007,CAT2,388,32
44040,4089,10008,CAT2,148,8
44040,4089,10008,CAT2,906,0
44040,2402,10188,CAT1,797,29
44040,4089,10009,CAT2,236,3
44040,4089,10009,CAT2,867,12
44040,4089,10100,CAT2,684,1
44040,4089,10100,CAT2,806,0
44040,4089,10203,CAT2,430,0
44040,4089,10203,CAT2,315,0
44040,4089,10101,CAT2,813,66
44040,4089,10101,CAT2,750,37
44040,4089,10102,CAT2,737,0
44040,4089,10102,CAT2,170,7
44040,358,10201,CAT5,573,42
44040,2211,10051,CAT3,242,3
44040,2211,10076,CAT3,189,0
44040,2211,10068,CAT4,370,30
44040,2211,10072,CAT1,287,11
44040,2211,10126,CAT1,627,0
44040,2211,10000,CAT1,591,36
44040,2211,10034,CAT1,685,27
44040,2241,10029,CAT4,138,5
44040,2241,10125,CAT1,481,51
44040,2241,10149,CAT1,659,74
44040,2241,10150,CAT1,189,17
44040,2241,10252,CAT1,701,25
44040,2241,10141,CAT1,921,13
44040,2241,10000,CAT1,622,2
44040,2241,10073,CAT1,445,46
44040,2241,10180,CAT1,508,10
44040,2241,10228,CAT1,275,8
44040,2241,10153,CAT1,33,0
44040,2241,10153,CAT1,313,31
44040,2241,10034,CAT1,512,49
44040,2241,10052,CAT1,555,12
44040,2241,10092,CAT1,207,21
44040,2515,10126,CAT1,753,41
44040,3301,10087,CAT3,867,66
44040,3301,10051,CAT3,142,10
44040,3301,10093,CAT9,356,0
44040,3301,10068,CAT4,523,13
44040,1289,10076,CAT3,634,14
44040,1289,10058,CAT3,364,15
44040,1289,10059,CAT3,465,10
44040,1289,10089,CAT3,23,0
44040,1289,10090,CAT3,571,24
44040,1289,10067,CAT4,389,41
44040,1289,10068,CAT4,345,16
44040,1289,10069,CAT4,987,59
44040,1289,10070,CAT4,715,44
44040,1289,10064,CAT7,501,31
44040,1289,10078,CAT7,315,0
44040,1289,10156,CAT7,443,11
44040,1289,10157,CAT7,163,5
44040,1289,10159,CAT7,412,27
44040,1289,10166,CAT7,644,46
44040,4329,10077,CAT9,959,64
44040,2832,10093,CAT9,334,12
44040,2832,10165,CAT9,80,0
44040,3046,10116,CAT8,372,39
44040,1947,10001,CAT8,452,0
44040,1947,10003,CAT8,275,2
44040,1947,10022,CAT8,959,47
44040,1947,10111,CAT2,781,0
44040,1947,10111,CAT2,331,27
44040,1947,10005,CAT2,370,35
44040,1947,10005,CAT2,383,44
44040,1947,10006,CAT2,360,32
44040,1947,10006,CAT2,836,73
44040,1947,10007,CAT2,740,88
44040,1947,10007,CAT2,248,28
44040,1947,10008,CAT2,41,0
44040,1947,10008,CAT2,90,4
44040,1947,10009,CAT2,476,55
44040,1947,10009,CAT2,422,31
44040,1947,10100,CAT2,269,7
44040,1947,10100,CAT2,930,0
44040,1947,10203,CAT2,422,40
44040,1947,10203,CAT2,511,59
44040,1947,10101,CAT2,620,65
44040,1947,10101,CAT2,221,9
44040,1947,10102,CAT2,506,34
44040,1947,10102,CAT2,617,47
44040,1947,10105,CAT2,412,7
44040,1947,10105,CAT2,69,0
44040,4251,10151,CAT1,407,20
44040,1452,10001,CAT8,15,0
44040,1452,10002,CAT8,679,54
44040,1452,10003,CAT8,649,31
44040,1452,10022,CAT8,617,65
44040,1452,10074,CAT5,921,38
44040,1452,10074,CAT5,768,0
44040,1452,10094,CAT3,529,0
44040,1452,10152,CAT1,439,0
44040,1452,10077,CAT9,333,24
44040,3981,10002,CAT8,641,0
44040,3981,10004,CAT8,197,0
44040,3981,10022,CAT8,104,1
