customer_id,score,tier,target
975,0.3390546819754204,Tier C - Nurturing,0
976,0.506641544432883,Tier B - Activacion estandar,0
977,0.5225733380634225,Tier B - Activacion estandar,0
978,0.42766758764048113,Tier B - Activacion estandar,0
979,0.3436642408844317,Tier C - Nurturing,0
980,0.4386616146172167,Tier B - Activacion estandar,0
981,0.5010382183930193,Tier B - Activacion estandar,0
982,0.4302120456832445,Tier B - Activacion estandar,0
983,0.4623756328801029,Tier B - Activacion estandar,0
984,0.46632556080578796,Tier B - Activacion estandar,0
985,0.582581222253621,Tier B - Activacion estandar,0
986,0.477177195586864,Tier B - Activacion estandar,0
987,0.4629564426749064,Tier B - Activacion estandar,0
988,0.531977645407642,Tier B - Activacion estandar,0
989,0.4451628482437172,Tier B - Activacion estandar,0
990,0.4929615614284937,Tier B - Activacion estandar,0
991,0.5346731791906758,Tier B - Activacion estandar,1
992,0.5058039231295464,Tier B - Activacion estandar,0
993,0.4293156614712885,Tier B - Activacion estandar,0
994,0.4502537660183229,Tier B - Activacion estandar,0
995,0.3974602127351198,Tier C - Nurturing,0
996,0.6784755894571498,Tier B - Activacion estandar,0
997,0.5216278283311245,Tier B - Activacion estandar,0
998,0.4637353341902354,Tier B - Activacion estandar,0
999,0.43342711295336317,Tier B - Activacion estandar,0
1000,0.4784243952030506,Tier B - Activacion estandar,0
1001,0.5703255150372742,Tier B - Activacion estandar,0
1002,0.4865853706970442,Tier B - Activacion estandar,0
1003,0.48632774076454555,Tier B - Activacion estandar,0
1004,0.4778286565584146,Tier B - Activacion estandar,0
1005,0.5137840856815131,Tier B - Activacion estandar,0
1006,0.42277470104643483,Tier B - Activacion estandar,1
1007,0.4790263651919982,Tier B - Activacion estandar,0
1008,0.5068291132357877,Tier B - Activacion estandar,0
1009,0.4691398415214933,Tier B - Activacion estandar,0
1010,0.4546076138996993,Tier B - Activacion estandar,0
1011,0.5542942993797302,Tier B - Activacion estandar,0
1012,0.4480453395663999,Tier B - Activacion estandar,0
1013,0.5554532016021915,Tier B - Activacion estandar,1
1014,0.5422800363065344,Tier B - Activacion estandar,1
1015,0.4126671943926083,Tier B - Activacion estandar,1
1016,0.5102216136186505,Tier B - Activacion estandar,0
1017,0.5203481445138991,Tier B - Activacion estandar,0
1018,0.3521566210337952,Tier C - Nurturing,0
1019,0.5031185114685802,Tier B - Activacion estandar,0
1020,0.4414193415589816,Tier B - Activacion estandar,0
1021,0.5139087902513361,Tier B - Activacion estandar,0
1022,0.45929917267297865,Tier B - Activacion estandar,0
1023,0.47743579510929685,Tier B - Activacion estandar,1
1024,0.47589692101305653,Tier B - Activacion estandar,0
1025,0.49618530852068893,Tier B - Activacion estandar,0
1026,0.5134156806330716,Tier B - Activacion estandar,0
1027,0.4706025257258109,Tier B - Activacion estandar,0
1028,0.418915357411311,Tier B - Activacion estandar,0
1029,0.5051269184899077,Tier B - Activacion estandar,0
1030,0.4810984687490537,Tier B - Activacion estandar,1
1031,0.42599314105098696,Tier B - Activacion estandar,0
1032,0.455120403394329,Tier B - Activacion estandar,0
1033,0.5312350737825601,Tier B - Activacion estandar,0
1034,0.43428782064318144,Tier B - Activacion estandar,0
1035,0.4709204406666543,Tier B - Activacion estandar,0
1036,0.4743338282410834,Tier B - Activacion estandar,0
1037,0.37856439596720926,Tier C - Nurturing,0
1038,0.4136571466642848,Tier B - Activacion estandar,0
1039,0.4290319116844636,Tier B - Activacion estandar,0
1040,0.37267623025783503,Tier C - Nurturing,0
1041,0.5104192801528195,Tier B - Activacion estandar,0
1042,0.5362556681730645,Tier B - Activacion estandar,0
1043,0.46263368923430553,Tier B - Activacion estandar,0
1044,0.38899286835188485,Tier C - Nurturing,1
1045,0.4786833849046779,Tier B - Activacion estandar,0
1046,0.44618372765741193,Tier B - Activacion estandar,0
1047,0.5902148632063942,Tier B - Activacion estandar,0
1048,0.5572993526210941,Tier B - Activacion estandar,0
1049,0.3993402739076826,Tier C - Nurturing,0
1050,0.5756589710129004,Tier B - Activacion estandar,0
1051,0.507505061067857,Tier B - Activacion estandar,0
1052,0.5322772607377689,Tier B - Activacion estandar,1
1053,0.5410347112650619,Tier B - Activacion estandar,0
1054,0.5027952128874685,Tier B - Activacion estandar,0
1055,0.5267268018063507,Tier B - Activacion estandar,0
1056,0.4617589318459375,Tier B - Activacion estandar,0
1057,0.46946840366076864,Tier B - Activacion estandar,0
1058,0.5348815614183582,Tier B - Activacion estandar,0
1059,0.47968042241242664,Tier B - Activacion estandar,0
1060,0.48115682142185984,Tier B - Activacion estandar,0
1061,0.3926015099592622,Tier C - Nurturing,0
1062,0.5192483112156611,Tier B - Activacion estandar,0
1063,0.4884577881485066,Tier B - Activacion estandar,0
1064,0.4432056846320558,Tier B - Activacion estandar,0
1065,0.4933489785437634,Tier B - Activacion estandar,0
1066,0.45335348743705445,Tier B - Activacion estandar,0
1067,0.5227675162008861,Tier B - Activacion estandar,0
1068,0.4005637051235289,Tier B - Activacion estandar,1
1069,0.46024485480934685,Tier B - Activacion estandar,0
1070,0.4879358874149675,Tier B - Activacion estandar,0
1071,0.4646653620384567,Tier B - Activacion estandar,0
1072,0.45464887592006886,Tier B - Activacion estandar,0
1073,0.46848120995844666,Tier B - Activacion estandar,0
1074,0.3513212306352251,Tier C - Nurturing,0
1075,0.3531758599514861,Tier C - Nurturing,0
1076,0.45168817592397836,Tier B - Activacion estandar,0
1077,0.5519690960825412,Tier B - Activacion estandar,0
1078,0.4854226527003359,Tier B - Activacion estandar,0
1079,0.36966129007755594,Tier C - Nurturing,0
1080,0.4227428483610857,Tier B - Activacion estandar,0
1081,0.47337372503761066,Tier B - Activacion estandar,1
1082,0.6125813534124109,Tier B - Activacion estandar,1
1083,0.5239028076879673,Tier B - Activacion estandar,0
1084,0.3865662341997298,Tier C - Nurturing,0
1085,0.4814808950247881,Tier B - Activacion estandar,0
1086,0.45217044024770103,Tier B - Activacion estandar,0
1087,0.6101023525158131,Tier B - Activacion estandar,0
1088,0.5356663133208361,Tier B - Activacion estandar,0
1089,0.4114169804183281,Tier B - Activacion estandar,0
1090,0.5334499173567748,Tier B - Activacion estandar,0
1091,0.4358597957624906,Tier B - Activacion estandar,0
1092,0.401874862099781,Tier B - Activacion estandar,0
1093,0.5307555291689203,Tier B - Activacion estandar,1
1094,0.48878886293566154,Tier B - Activacion estandar,0
1095,0.5197686333082708,Tier B - Activacion estandar,1
1096,0.5407477079722376,Tier B - Activacion estandar,0
1097,0.410408172047412,Tier B - Activacion estandar,0
1098,0.41642228150163796,Tier B - Activacion estandar,0
1099,0.487052958803924,Tier B - Activacion estandar,0
1100,0.45164737225505974,Tier B - Activacion estandar,0
1101,0.514124736792523,Tier B - Activacion estandar,0
1102,0.43966792270952854,Tier B - Activacion estandar,0
1103,0.48518737204728385,Tier B - Activacion estandar,0
1104,0.4650240059672059,Tier B - Activacion estandar,0
1105,0.44691460167777197,Tier B - Activacion estandar,0
1106,0.4670615771763842,Tier B - Activacion estandar,0
1107,0.5395827724989423,Tier B - Activacion estandar,0
1108,0.5387820521480644,Tier B - Activacion estandar,0
1109,0.49394984846235246,Tier B - Activacion estandar,0
1110,0.5311801185832223,Tier B - Activacion estandar,0
1111,0.519648677453083,Tier B - Activacion estandar,0
1112,0.5214807243420146,Tier B - Activacion estandar,0
1113,0.4900301847381761,Tier B - Activacion estandar,0
1114,0.5888358273227361,Tier B - Activacion estandar,0
1115,0.5143924810357466,Tier B - Activacion estandar,0
1116,0.40161436858490446,Tier B - Activacion estandar,0
1117,0.46513295777204644,Tier B - Activacion estandar,1
1118,0.4507898657468588,Tier B - Activacion estandar,0
1119,0.48976296984822293,Tier B - Activacion estandar,0
1120,0.4674699055005752,Tier B - Activacion estandar,0
1121,0.5233370061547103,Tier B - Activacion estandar,0
1122,0.4706597934283262,Tier B - Activacion estandar,0
1123,0.44169122329495497,Tier B - Activacion estandar,1
1124,0.37901638361831697,Tier C - Nurturing,0
1125,0.48144920182601403,Tier B - Activacion estandar,0
1126,0.4359447611144044,Tier B - Activacion estandar,0
1127,0.462065658497058,Tier B - Activacion estandar,0
1128,0.4958280815933632,Tier B - Activacion estandar,0
1129,0.41629818600896373,Tier B - Activacion estandar,0
1130,0.4295763950250661,Tier B - Activacion estandar,0
1131,0.42055852069397703,Tier B - Activacion estandar,0
1132,0.5040388334464297,Tier B - Activacion estandar,0
1133,0.5685759718955508,Tier B - Activacion estandar,0
1134,0.4605642221235783,Tier B - Activacion estandar,0
1135,0.4886435408928368,Tier B - Activacion estandar,0
1136,0.4508524923771423,Tier B - Activacion estandar,1
1137,0.5043390739906622,Tier B - Activacion estandar,1
1138,0.45546230751184874,Tier B - Activacion estandar,0
1139,0.501363810931111,Tier B - Activacion estandar,0
1140,0.5840830637469078,Tier B - Activacion estandar,1
1141,0.44768231141491494,Tier B - Activacion estandar,0
1142,0.5832756276768276,Tier B - Activacion estandar,0
1143,0.5156050783020054,Tier B - Activacion estandar,1
1144,0.6376876397034748,Tier B - Activacion estandar,0
1145,0.42787840269763333,Tier B - Activacion estandar,0
1146,0.68452331925797,Tier B - Activacion estandar,0
1147,0.45135312667374733,Tier B - Activacion estandar,0
1148,0.506676505989291,Tier B - Activacion estandar,0
1149,0.5182656460487399,Tier B - Activacion estandar,0
1150,0.39920220510454996,Tier C - Nurturing,0
1151,0.45639879515399523,Tier B - Activacion estandar,1
1152,0.402092243671231,Tier B - Activacion estandar,0
1153,0.5023150819002448,Tier B - Activacion estandar,0
1154,0.42562542037095114,Tier B - Activacion estandar,0
1155,0.4437927188953964,Tier B - Activacion estandar,1
1156,0.4631344330360443,Tier B - Activacion estandar,0
1157,0.6233112036240845,Tier B - Activacion estandar,0
1158,0.48511471719903804,Tier B - Activacion estandar,0
1159,0.5988250463677234,Tier B - Activacion estandar,1
1160,0.47026736558909904,Tier B - Activacion estandar,0
1161,0.3497647551137214,Tier C - Nurturing,0
1162,0.5023877925415501,Tier B - Activacion estandar,0
1163,0.529892557287761,Tier B - Activacion estandar,0
1164,0.419353034487525,Tier B - Activacion estandar,0
1165,0.5161956290891373,Tier B - Activacion estandar,0
1166,0.5647364835569926,Tier B - Activacion estandar,1
1167,0.4110817095975266,Tier B - Activacion estandar,0
1168,0.4534840592374652,Tier B - Activacion estandar,1
1169,0.4654797940380267,Tier B - Activacion estandar,0
1170,0.5182072289097733,Tier B - Activacion estandar,0
1171,0.5402705437938996,Tier B - Activacion estandar,0
1172,0.4788479239515274,Tier B - Activacion estandar,0
1173,0.46398806812214943,Tier B - Activacion estandar,0
1174,0.5108154021649958,Tier B - Activacion estandar,0
1175,0.534522090230107,Tier B - Activacion estandar,0
1176,0.38983304687647435,Tier C - Nurturing,0
1177,0.49564665415597664,Tier B - Activacion estandar,1
1178,0.5230077065498152,Tier B - Activacion estandar,0
1179,0.48662396694454063,Tier B - Activacion estandar,1
1180,0.4261091609615664,Tier B - Activacion estandar,0
1181,0.4877244664889768,Tier B - Activacion estandar,0
1182,0.5077138728538525,Tier B - Activacion estandar,0
1183,0.27610027195788983,Tier C - Nurturing,0
1184,0.40547501359360283,Tier B - Activacion estandar,0
1185,0.35913923641857703,Tier C - Nurturing,0
1186,0.44536069837549197,Tier B - Activacion estandar,0
1187,4.24576716001621e-06,Tier D - Mantenimiento,0
1188,0.5087887798577766,Tier B - Activacion estandar,0
1189,0.4629970800422396,Tier B - Activacion estandar,0
1190,0.47658200295342174,Tier B - Activacion estandar,1
1191,0.37439780798140926,Tier C - Nurturing,0
1192,0.48243772650193256,Tier B - Activacion estandar,1
1193,0.4510999713969682,Tier B - Activacion estandar,0
1194,0.47256922170098964,Tier B - Activacion estandar,1
1195,0.30358473116380413,Tier C - Nurturing,0
1196,0.4189778843600233,Tier B - Activacion estandar,0
1197,0.5162291848172311,Tier B - Activacion estandar,0
1198,0.4847470342607964,Tier B - Activacion estandar,0
1199,0.6058632759169713,Tier B - Activacion estandar,0
1200,0.4619480055369981,Tier B - Activacion estandar,0
1201,0.4577859029831466,Tier B - Activacion estandar,0
1202,0.3506031003784013,Tier C - Nurturing,0
1203,0.43354574253190536,Tier B - Activacion estandar,0
1204,0.5403866865548761,Tier B - Activacion estandar,0
1205,0.5180838309565092,Tier B - Activacion estandar,0
1206,0.5703186386337421,Tier B - Activacion estandar,1
1207,0.4625895046596292,Tier B - Activacion estandar,1
1208,0.5591167201050381,Tier B - Activacion estandar,0
1209,0.5056687629680682,Tier B - Activacion estandar,1
1210,0.4677352369854711,Tier B - Activacion estandar,0
1211,0.5907019286205631,Tier B - Activacion estandar,1
1212,0.5822022695145825,Tier B - Activacion estandar,0
1213,0.5172382982119372,Tier B - Activacion estandar,0
1214,0.5268846025433275,Tier B - Activacion estandar,1
1215,0.3893954304931584,Tier C - Nurturing,0
1216,0.5641683350383666,Tier B - Activacion estandar,0
1217,0.4136980072703055,Tier B - Activacion estandar,0
1218,0.4572350012423598,Tier B - Activacion estandar,0
1219,0.4187864801973344,Tier B - Activacion estandar,0
1220,0.49112243755644663,Tier B - Activacion estandar,0
1221,0.37698232162700274,Tier C - Nurturing,0
1222,0.4139440818979408,Tier B - Activacion estandar,1
1223,0.43581732997245376,Tier B - Activacion estandar,0
1224,0.4679624226702576,Tier B - Activacion estandar,0
1225,0.5150655171786935,Tier B - Activacion estandar,0
1226,0.5388258468039182,Tier B - Activacion estandar,0
1227,0.633584115541962,Tier B - Activacion estandar,0
1228,0.44198198447041986,Tier B - Activacion estandar,0
1229,0.563648316153507,Tier B - Activacion estandar,1
1230,0.545333634019235,Tier B - Activacion estandar,0
1231,0.5202127440371671,Tier B - Activacion estandar,0
1232,0.525573199815129,Tier B - Activacion estandar,0
1233,0.500206043668408,Tier B - Activacion estandar,0
1234,0.46388963547421436,Tier B - Activacion estandar,1
1235,0.4546634699942485,Tier B - Activacion estandar,0
1236,0.49906691306764267,Tier B - Activacion estandar,0
1237,0.46434994741321856,Tier B - Activacion estandar,0
1238,0.4642269585848747,Tier B - Activacion estandar,0
1239,0.5501180098576932,Tier B - Activacion estandar,0
1240,0.5084119860781607,Tier B - Activacion estandar,0
1241,0.5018078733447932,Tier B - Activacion estandar,0
1242,0.5188454607573556,Tier B - Activacion estandar,1
1243,0.4547808218561348,Tier B - Activacion estandar,1
1244,0.49513219015233867,Tier B - Activacion estandar,0
1245,0.45015533461127466,Tier B - Activacion estandar,0
1246,0.43471611490181084,Tier B - Activacion estandar,1
1247,0.4558446206953083,Tier B - Activacion estandar,1
1248,0.5072294656580811,Tier B - Activacion estandar,0
1249,0.5884659430783835,Tier B - Activacion estandar,0
1250,0.499941469000584,Tier B - Activacion estandar,1
1251,0.4419437721147008,Tier B - Activacion estandar,1
1252,0.374316399061478,Tier C - Nurturing,1
1253,0.4313788462463598,Tier B - Activacion estandar,0
1254,0.5249241342462244,Tier B - Activacion estandar,0
1255,0.5961074386038039,Tier B - Activacion estandar,0
1256,0.4073569075269447,Tier B - Activacion estandar,1
1257,0.619867637733258,Tier B - Activacion estandar,0
1258,0.41546242809896133,Tier B - Activacion estandar,0
1259,0.4941373844025291,Tier B - Activacion estandar,0
1260,0.4806900977708776,Tier B - Activacion estandar,0
1261,0.3974476286630928,Tier C - Nurturing,0
1262,0.43312056646701086,Tier B - Activacion estandar,1
1263,0.5407715667658975,Tier B - Activacion estandar,0
1264,0.4763569738446965,Tier B - Activacion estandar,0
1265,0.38660230219154496,Tier C - Nurturing,1
1266,0.47447306307307296,Tier B - Activacion estandar,0
1267,0.46738641993242797,Tier B - Activacion estandar,0
1268,0.46240216317638966,Tier B - Activacion estandar,1
1269,0.5064881875174065,Tier B - Activacion estandar,0
1270,0.5264830756995554,Tier B - Activacion estandar,0
1271,0.4891270243938313,Tier B - Activacion estandar,1
1272,0.45855450044599877,Tier B - Activacion estandar,1
1273,0.48834059291632265,Tier B - Activacion estandar,0
1274,0.571974637606294,Tier B - Activacion estandar,0
1275,0.48516652496431695,Tier B - Activacion estandar,0
1276,0.4171036832762397,Tier B - Activacion estandar,0
1277,0.4348940522159037,Tier B - Activacion estandar,1
1278,0.4019635047210464,Tier B - Activacion estandar,0
1279,0.44631495235951407,Tier B - Activacion estandar,0
1280,0.6058941569274227,Tier B - Activacion estandar,1
1281,0.45399958677841507,Tier B - Activacion estandar,0
1282,0.5610108778816869,Tier B - Activacion estandar,0
1283,0.3283315663881234,Tier C - Nurturing,0
1284,0.3769591009633677,Tier C - Nurturing,0
1285,0.46484785409717577,Tier B - Activacion estandar,0
1286,0.48966108374392814,Tier B - Activacion estandar,0
1287,0.5437317925515752,Tier B - Activacion estandar,1
1288,0.49133111586756206,Tier B - Activacion estandar,0
1289,0.4672230756126505,Tier B - Activacion estandar,0
1290,0.507045776587586,Tier B - Activacion estandar,0
1291,0.5169794879950861,Tier B - Activacion estandar,0
1292,0.20470109808594644,Tier C - Nurturing,0
1293,0.46742109986649705,Tier B - Activacion estandar,0
1294,0.5522999003794112,Tier B - Activacion estandar,0
1295,0.5238177104145509,Tier B - Activacion estandar,0
1296,0.4648713504683469,Tier B - Activacion estandar,1
1297,0.5432245103026767,Tier B - Activacion estandar,0
1298,0.44980484970499257,Tier B - Activacion estandar,0
1299,0.4196817565363309,Tier B - Activacion estandar,0
1300,0.507194131636507,Tier B - Activacion estandar,0
1301,0.5099071300028329,Tier B - Activacion estandar,0
1302,0.5740642550275615,Tier B - Activacion estandar,1
1303,0.5581847892172456,Tier B - Activacion estandar,0
1304,0.48464722152710976,Tier B - Activacion estandar,0
1305,0.5164774722921106,Tier B - Activacion estandar,0
1306,0.49608412273374264,Tier B - Activacion estandar,1
1307,0.493402089505102,Tier B - Activacion estandar,0
1308,0.4800102991863214,Tier B - Activacion estandar,0
1309,0.5064897266459081,Tier B - Activacion estandar,0
1310,0.3162976556652056,Tier C - Nurturing,0
1311,0.4786639488344891,Tier B - Activacion estandar,0
1312,0.46860379003144426,Tier B - Activacion estandar,0
1313,0.4608547983875039,Tier B - Activacion estandar,0
1314,0.4916933623018332,Tier B - Activacion estandar,1
1315,0.43997296768414595,Tier B - Activacion estandar,0
1316,0.5946332279942683,Tier B - Activacion estandar,0
1317,0.5176631244520221,Tier B - Activacion estandar,0
1318,0.49121598625261204,Tier B - Activacion estandar,0
1319,0.564773524704867,Tier B - Activacion estandar,0
1320,0.5292248900310272,Tier B - Activacion estandar,0
1321,0.5299844091413445,Tier B - Activacion estandar,0
1322,0.5381485620651085,Tier B - Activacion estandar,0
1323,0.5375253462442647,Tier B - Activacion estandar,0
1324,0.519618915554518,Tier B - Activacion estandar,1
1325,0.45652952133312286,Tier B - Activacion estandar,0
1326,0.4789793716996803,Tier B - Activacion estandar,0
1327,0.45773419946170385,Tier B - Activacion estandar,0
1328,0.44728001948190405,Tier B - Activacion estandar,0
1329,0.5434937679487593,Tier B - Activacion estandar,1
1330,0.5414061042957051,Tier B - Activacion estandar,0
1331,0.4495761840230541,Tier B - Activacion estandar,1
1332,0.526743178864515,Tier B - Activacion estandar,0
1333,0.6229650370080521,Tier B - Activacion estandar,0
1334,0.5507467372733862,Tier B - Activacion estandar,1
1335,0.357095472007717,Tier C - Nurturing,0
1336,0.4443908203975287,Tier B - Activacion estandar,0
1337,0.48055480647547144,Tier B - Activacion estandar,1
1338,0.4694048430722184,Tier B - Activacion estandar,0
1339,0.4921638314994389,Tier B - Activacion estandar,0
1340,0.4964401729154346,Tier B - Activacion estandar,0
1341,0.4607092947418748,Tier B - Activacion estandar,1
1342,0.5646428882247725,Tier B - Activacion estandar,1
1343,0.4783384116747123,Tier B - Activacion estandar,0
1344,0.5076349266212353,Tier B - Activacion estandar,0
1345,0.574332970611057,Tier B - Activacion estandar,0
1346,0.44993788354121944,Tier B - Activacion estandar,0
1347,0.4015616212743571,Tier B - Activacion estandar,0
1348,0.425176109178233,Tier B - Activacion estandar,1
1349,0.4694747831597392,Tier B - Activacion estandar,0
1350,0.5423198968802402,Tier B - Activacion estandar,1
1351,0.4426886427612338,Tier B - Activacion estandar,1
1352,0.4301395575048915,Tier B - Activacion estandar,1
1353,0.5202270248401719,Tier B - Activacion estandar,1
1354,0.5212038620663075,Tier B - Activacion estandar,0
1355,0.4966872497012378,Tier B - Activacion estandar,1
1356,0.48416050069285016,Tier B - Activacion estandar,0
1357,0.47843840494668866,Tier B - Activacion estandar,1
1358,0.5195845757717865,Tier B - Activacion estandar,0
1359,0.4723637811101288,Tier B - Activacion estandar,1
1360,0.17066574262730053,Tier D - Mantenimiento,0
1361,0.506346589656245,Tier B - Activacion estandar,0
1362,0.5496079739626183,Tier B - Activacion estandar,1
1363,0.5039999811433377,Tier B - Activacion estandar,0
1364,0.598660365574411,Tier B - Activacion estandar,0
1365,0.47317580484548105,Tier B - Activacion estandar,1
1366,0.5672272844667464,Tier B - Activacion estandar,1
1367,0.4158306530835061,Tier B - Activacion estandar,0
1368,0.36765292728232396,Tier C - Nurturing,0
1369,0.45247726510803027,Tier B - Activacion estandar,1
1370,0.4407478294545822,Tier B - Activacion estandar,1
1371,0.4592937831960094,Tier B - Activacion estandar,0
1372,0.43961462103646415,Tier B - Activacion estandar,0
1373,0.5575047790908706,Tier B - Activacion estandar,0
1374,0.418662696205648,Tier B - Activacion estandar,0
1375,0.16846111462475824,Tier D - Mantenimiento,0
1376,0.5128558295627721,Tier B - Activacion estandar,0
1377,0.46201414332003016,Tier B - Activacion estandar,0
1378,0.510561682823946,Tier B - Activacion estandar,0
1379,0.4728575063596384,Tier B - Activacion estandar,0
1380,0.4298927810155819,Tier B - Activacion estandar,0
1381,0.4480258614032059,Tier B - Activacion estandar,0
1382,0.5307234155208187,Tier B - Activacion estandar,0
1383,0.40476917563378906,Tier B - Activacion estandar,1
1384,0.5904402571921268,Tier B - Activacion estandar,0
1385,0.3937253089276099,Tier C - Nurturing,0
1386,0.4668724463719746,Tier B - Activacion estandar,1
1387,0.452390855086632,Tier B - Activacion estandar,0
1388,0.42296016120232893,Tier B - Activacion estandar,0
1389,0.47055173028829084,Tier B - Activacion estandar,0
1390,0.3830119065451051,Tier C - Nurturing,0
1391,0.4688848054661092,Tier B - Activacion estandar,0
1392,0.5284586567873143,Tier B - Activacion estandar,0
1393,0.47769660363934585,Tier B - Activacion estandar,0
1394,0.427135824360989,Tier B - Activacion estandar,1
1395,0.6034029681777499,Tier B - Activacion estandar,0
1396,0.4129281597079505,Tier B - Activacion estandar,1
1397,0.4743193526946754,Tier B - Activacion estandar,0
1398,0.5234094748428267,Tier B - Activacion estandar,0
1399,0.5069112355266245,Tier B - Activacion estandar,0
1400,0.540846893085645,Tier B - Activacion estandar,0
1401,0.47143932560019963,Tier B - Activacion estandar,1
1402,0.45895651124112796,Tier B - Activacion estandar,0
1403,0.5678386184132351,Tier B - Activacion estandar,0
1404,0.5126988427043694,Tier B - Activacion estandar,1
1405,0.438452891481798,Tier B - Activacion estandar,0
1406,0.4861087107654509,Tier B - Activacion estandar,1
1407,0.4856274611396962,Tier B - Activacion estandar,0
1408,0.5553935649623639,Tier B - Activacion estandar,0
1409,0.43220268202261175,Tier B - Activacion estandar,0
1410,0.35539180829909706,Tier C - Nurturing,0
1411,0.38627502443759226,Tier C - Nurturing,0
1412,0.4674032312915435,Tier B - Activacion estandar,0
1413,0.3281941891930941,Tier C - Nurturing,0
1414,0.470996182742415,Tier B - Activacion estandar,0
1415,0.44865846429592093,Tier B - Activacion estandar,0
1416,0.5214158203229794,Tier B - Activacion estandar,0
1417,0.40264638585487805,Tier B - Activacion estandar,0
1418,0.5938289517926341,Tier B - Activacion estandar,0
1419,0.4878815582038563,Tier B - Activacion estandar,0
1420,0.40483430397152426,Tier B - Activacion estandar,0
1421,0.45500827844220143,Tier B - Activacion estandar,1
1422,0.41726920399459466,Tier B - Activacion estandar,0
1423,0.5580524582360911,Tier B - Activacion estandar,0
1424,0.44353611752317984,Tier B - Activacion estandar,0
1425,0.4880271345385108,Tier B - Activacion estandar,0
1426,0.4290715656615942,Tier B - Activacion estandar,0
1427,0.532991927513878,Tier B - Activacion estandar,0
1428,0.5021624223879289,Tier B - Activacion estandar,0
1429,0.5022020046384467,Tier B - Activacion estandar,0
1430,0.4898568613747874,Tier B - Activacion estandar,0
1431,0.3955046423584428,Tier C - Nurturing,0
1432,0.5226395516465198,Tier B - Activacion estandar,0
1433,0.4109045555774111,Tier B - Activacion estandar,0
1434,0.4710886059112253,Tier B - Activacion estandar,0
1435,0.40806287822656073,Tier B - Activacion estandar,0
1436,0.4827026033653348,Tier B - Activacion estandar,0
1437,0.5272361148753163,Tier B - Activacion estandar,0
1438,0.4772947582475066,Tier B - Activacion estandar,0
1439,0.47172146771763623,Tier B - Activacion estandar,1
1440,0.618980886062075,Tier B - Activacion estandar,0
1441,0.4859548820071617,Tier B - Activacion estandar,0
1442,0.46668401602374504,Tier B - Activacion estandar,1
1443,0.44877741416936906,Tier B - Activacion estandar,0
1444,0.5096399910946372,Tier B - Activacion estandar,0
1445,0.29305465024449223,Tier C - Nurturing,0
1446,0.5213726304106737,Tier B - Activacion estandar,0
1447,0.5360086348388202,Tier B - Activacion estandar,0
1448,0.5710931279620757,Tier B - Activacion estandar,1
1449,0.49247999705140827,Tier B - Activacion estandar,1
1450,0.36428704204221285,Tier C - Nurturing,0
1451,0.5527922322847988,Tier B - Activacion estandar,0
1452,0.5008833874119509,Tier B - Activacion estandar,0
1453,0.4851736649418142,Tier B - Activacion estandar,0
1454,0.4440648708839701,Tier B - Activacion estandar,0
1455,0.49644088631185895,Tier B - Activacion estandar,1
1456,0.4793415789292364,Tier B - Activacion estandar,0
1457,0.4989853892205652,Tier B - Activacion estandar,0
1458,0.5845832324696344,Tier B - Activacion estandar,1
1459,0.4550113830220767,Tier B - Activacion estandar,0
1460,0.4451266744993012,Tier B - Activacion estandar,0
1461,0.4559594901900594,Tier B - Activacion estandar,0
1462,0.5082618253220141,Tier B - Activacion estandar,1
1463,0.43286980623638044,Tier B - Activacion estandar,0
1464,0.47249812419098786,Tier B - Activacion estandar,0
1465,0.5372066944197013,Tier B - Activacion estandar,0
1466,0.4434075147402243,Tier B - Activacion estandar,1
1467,0.5718728986479751,Tier B - Activacion estandar,0
1468,0.00023470525299182468,Tier D - Mantenimiento,0
1469,0.46133303261862213,Tier B - Activacion estandar,0
1470,0.5489595745924136,Tier B - Activacion estandar,0
1471,0.4134017418705732,Tier B - Activacion estandar,0
1472,0.5260765678427222,Tier B - Activacion estandar,0
1473,0.4499836702784748,Tier B - Activacion estandar,1
1474,0.450776881716213,Tier B - Activacion estandar,0
1475,0.5384098313098031,Tier B - Activacion estandar,0
1476,0.35940855004793126,Tier C - Nurturing,0
1477,0.4599005977813611,Tier B - Activacion estandar,0
1478,0.42427740357351984,Tier B - Activacion estandar,0
1479,0.4664704298184087,Tier B - Activacion estandar,0
1480,0.4723957147201489,Tier B - Activacion estandar,0
1481,0.47906491399047785,Tier B - Activacion estandar,0
1482,0.4897794301358258,Tier B - Activacion estandar,0
1483,0.44522510457359815,Tier B - Activacion estandar,0
1484,0.46574970537555826,Tier B - Activacion estandar,0
1485,0.45774234848763934,Tier B - Activacion estandar,0
1486,0.5527386485004363,Tier B - Activacion estandar,0
1487,0.43611967807521973,Tier B - Activacion estandar,0
1488,0.4908156358578564,Tier B - Activacion estandar,0
1489,0.43261336752712265,Tier B - Activacion estandar,0
1490,0.45803685801680444,Tier B - Activacion estandar,0
1491,0.48267067558307947,Tier B - Activacion estandar,1
1492,0.47370538519362587,Tier B - Activacion estandar,0
1493,0.536625782127338,Tier B - Activacion estandar,0
1494,0.652369291589501,Tier B - Activacion estandar,0
1495,0.4417158575802567,Tier B - Activacion estandar,0
1496,0.5207459212242714,Tier B - Activacion estandar,0
1497,0.36246899603418437,Tier C - Nurturing,0
1498,0.5867935682806158,Tier B - Activacion estandar,1
